DatabaseID	HPO_ID
OMIM:603194	HP:0000007
OMIM:603194	HP:0000107
OMIM:603194	HP:0010442
OMIM:603194	HP:0006487
OMIM:603194	HP:0002435
OMIM:603194	HP:0000175
OMIM:603194	HP:0001408
OMIM:603194	HP:0002084
OMIM:122600	HP:0000006
OMIM:122600	HP:0002937
OMIM:122600	HP:0002948
OMIM:122600	HP:0002650
OMIM:122600	HP:0003521
OMIM:612158	HP:0001644
OMIM:612158	HP:0001706
OMIM:612158	HP:0000006
OMIM:193500	HP:0002226
OMIM:193500	HP:0002227
OMIM:616221	HP:0000007
OMIM:616221	HP:0006297
OMIM:616221	HP:0000705
OMIM:616221	HP:0009102
OMIM:616221	HP:0006286
OMIM:616221	HP:0009722
OMIM:616811	HP:0000007
OMIM:616811	HP:0002416
OMIM:616811	HP:0002283
OMIM:616811	HP:0000252
OMIM:616811	HP:0002922
OMIM:616811	HP:0002490
OMIM:616811	HP:0002151
OMIM:616811	HP:0003593
OMIM:616811	HP:0001272
OMIM:616811	HP:0001263
OMIM:616811	HP:0002188
OMIM:616811	HP:0011923
OMIM:616811	HP:0011924
OMIM:616811	HP:0001250
OMIM:616811	HP:0011968
OMIM:616811	HP:0001138
OMIM:616811	HP:0009830
OMIM:616811	HP:0040078
OMIM:244300	HP:0000480
OMIM:244300	HP:0000612
OMIM:617874	HP:0000006
OMIM:617874	HP:0001407
OMIM:617874	HP:0000107
OMIM:135290	HP:0000006
OMIM:135290	HP:0100245
OMIM:135290	HP:0200040
OMIM:135290	HP:0003003
OMIM:250220	HP:0031233
OMIM:617319	HP:0007676
OMIM:617319	HP:0000518
OMIM:617319	HP:0009918
OMIM:617319	HP:0001083
OMIM:617319	HP:0025358
OMIM:617319	HP:0012805
OMIM:617319	HP:0100693
OMIM:617319	HP:0000007
OMIM:191100	HP:0000717
OMIM:191100	HP:0000006
OMIM:191100	HP:0011097
OMIM:191100	HP:0012469
OMIM:191100	HP:0001249
OMIM:191100	HP:0006772
OMIM:191100	HP:0007206
OMIM:191100	HP:0012798
OMIM:191100	HP:0012798
OMIM:177400	HP:0004302
OMIM:177400	HP:0004972
OMIM:177400	HP:0000632
OMIM:177400	HP:0001649
OMIM:177400	HP:0011890
OMIM:177400	HP:0004406
OMIM:174500	HP:0000006
OMIM:174500	HP:0005866
OMIM:174500	HP:0001841
OMIM:174500	HP:0001830
OMIM:174500	HP:0001162
OMIM:174500	HP:0001177
OMIM:174500	HP:0001159
OMIM:272950	HP:0000007
OMIM:272950	HP:0012385
OMIM:272950	HP:0000430
OMIM:272950	HP:0002217
OMIM:272950	HP:0000508
OMIM:272950	HP:0002825
OMIM:272950	HP:0030799
OMIM:272950	HP:0000431
OMIM:272950	HP:0000319
OMIM:272950	HP:0008589
OMIM:272950	HP:0000506
OMIM:272950	HP:0000385
OMIM:272950	HP:0000154
OMIM:272950	HP:0000677
OMIM:272950	HP:0000316
OMIM:272950	HP:0002705
OMIM:272950	HP:0010291
OMIM:300352	HP:0025051
OMIM:603552	HP:0000007
OMIM:603552	HP:0001945
OMIM:603552	HP:0001744
OMIM:603552	HP:0002240
OMIM:603552	HP:0001903
OMIM:603552	HP:0001875
OMIM:603552	HP:0001873
OMIM:603552	HP:0002155
OMIM:603552	HP:0011900
OMIM:603552	HP:0003281
OMIM:603552	HP:0012156
OMIM:611431	HP:0000957
OMIM:605850	HP:0000007
OMIM:605850	HP:0003236
OMIM:605850	HP:0003750
OMIM:605850	HP:0031945
OMIM:605850	HP:0031946
OMIM:605850	HP:0410020
OMIM:613638	HP:0000256
OMIM:613638	HP:0000252
OMIM:613638	HP:0000340
OMIM:613638	HP:0002013
OMIM:613638	HP:0000494
OMIM:613638	HP:0001263
OMIM:613638	HP:0002014
OMIM:613638	HP:0003186
OMIM:613638	HP:0011968
OMIM:613638	HP:0001250
OMIM:613638	HP:0010864
OMIM:613638	HP:0000609
OMIM:613638	HP:0000648
OMIM:613638	HP:0007099
OMIM:613638	HP:0000639
OMIM:613638	HP:0002019
OMIM:613638	HP:0002119
OMIM:613638	HP:0001548
OMIM:613638	HP:0100716
OMIM:613638	HP:0000486
OMIM:613638	HP:0000750
OMIM:613638	HP:0002007
OMIM:613638	HP:0002027
OMIM:115210	HP:0000006
OMIM:115210	HP:0001723
OMIM:115210	HP:0002119
OMIM:115210	HP:0001645
OMIM:115210	HP:0001712
OMIM:115210	HP:0031295
OMIM:615896	HP:0000535
OMIM:615896	HP:0008070
OMIM:608652	HP:0000006
OMIM:608652	HP:0000407
OMIM:177050	HP:0003179
OMIM:177050	HP:0003273
OMIM:177050	HP:0030838
OMIM:126800	HP:0000006
OMIM:126800	HP:0000542
OMIM:126800	HP:0000634
OMIM:126800	HP:0000661
OMIM:126800	HP:0009921
OMIM:126800	HP:0000486
OMIM:126800	HP:0000565
OMIM:612300	HP:0004818
OMIM:612300	HP:0000007
OMIM:158350	HP:0007206
OMIM:610069	HP:0000006
OMIM:610069	HP:0005227
OMIM:610069	HP:0003003
OMIM:610069	HP:0012183
OMIM:610069	HP:0012198
OMIM:216400	HP:0000007
OMIM:610168	HP:0001083
OMIM:610168	HP:0000768
OMIM:610168	HP:0000767
OMIM:610168	HP:0001763
OMIM:610168	HP:0003179
OMIM:610168	HP:0003302
OMIM:610168	HP:0002108
OMIM:610168	HP:0001065
OMIM:610168	HP:0410151
OMIM:103050	HP:0000248
OMIM:103050	HP:0000252
OMIM:103050	HP:0005487
OMIM:103050	HP:0000343
OMIM:103050	HP:0000319
OMIM:103050	HP:0000369
OMIM:103050	HP:0000486
OMIM:103050	HP:0003196
OMIM:103050	HP:0000639
OMIM:103050	HP:0000463
OMIM:103050	HP:0000219
OMIM:103050	HP:0000154
OMIM:103050	HP:0002066
OMIM:103050	HP:0000750
OMIM:103050	HP:0001257
OMIM:103050	HP:0002179
OMIM:103050	HP:0001336
OMIM:103050	HP:0006808
OMIM:103050	HP:0001272
OMIM:103050	HP:0000007
OMIM:103050	HP:0001510
OMIM:103050	HP:0001250
OMIM:103050	HP:0011344
OMIM:614134	HP:0004322
OMIM:614134	HP:0002857
OMIM:614134	HP:0012368
OMIM:614134	HP:0000483
OMIM:614134	HP:0003370
OMIM:614134	HP:0005041
OMIM:618498	HP:0005696
OMIM:618498	HP:0001162
OMIM:613820	HP:0000007
OMIM:613820	HP:0000090
OMIM:613820	HP:0003774
OMIM:610773	HP:0000961
OMIM:610773	HP:0001252
OMIM:610773	HP:0001942
OMIM:610773	HP:0003128
OMIM:610773	HP:0001639
OMIM:610773	HP:0002093
OMIM:610773	HP:0012087
OMIM:610773	HP:0000007
OMIM:601104	HP:0002529
OMIM:601104	HP:0003581
OMIM:601104	HP:0002304
OMIM:601104	HP:0001337
OMIM:601104	HP:0002451
OMIM:601104	HP:0002354
OMIM:601104	HP:0000743
OMIM:601104	HP:0000651
OMIM:609153	HP:0002378
OMIM:609153	HP:0003394
OMIM:609153	HP:0003324
OMIM:609153	HP:0003768
OMIM:609153	HP:0002153
OMIM:609153	HP:0001878
OMIM:245480	HP:0000007
OMIM:245480	HP:0002718
OMIM:245480	HP:0011993
OMIM:300971	HP:0001419
OMIM:300971	HP:0001561
OMIM:300971	HP:0000103
OMIM:300971	HP:0002150
OMIM:300971	HP:0012408
OMIM:616871	HP:0000006
OMIM:616871	HP:0005505
OMIM:616871	HP:0002863
OMIM:616871	HP:0012311
OMIM:616871	HP:0004808
OMIM:616871	HP:0001882
OMIM:616871	HP:0005528
OMIM:609941	HP:0000007
OMIM:609941	HP:0000407
OMIM:105830	HP:0000158
OMIM:105830	HP:0000154
OMIM:105830	HP:0000303
OMIM:105830	HP:0000327
OMIM:105830	HP:0000486
OMIM:105830	HP:0000490
OMIM:105830	HP:0000635
OMIM:105830	HP:0000639
OMIM:105830	HP:0000687
OMIM:105830	HP:0000749
OMIM:105830	HP:0001010
OMIM:105830	HP:0001250
OMIM:105830	HP:0001252
OMIM:105830	HP:0001347
OMIM:105830	HP:0001513
OMIM:105830	HP:0001344
OMIM:105830	HP:0002019
OMIM:105830	HP:0008872
OMIM:105830	HP:0001270
OMIM:105830	HP:0002286
OMIM:105830	HP:0002353
OMIM:105830	HP:0002650
OMIM:105830	HP:0005469
OMIM:105830	HP:0005484
OMIM:105830	HP:0002120
OMIM:105830	HP:0006887
OMIM:105830	HP:0007240
OMIM:105830	HP:0000752
OMIM:105830	HP:0000006
OMIM:105830	HP:0006979
OMIM:105830	HP:0006887
OMIM:614833	HP:0000007
OMIM:614833	HP:0002353
OMIM:614833	HP:0001260
OMIM:614833	HP:0001250
OMIM:614833	HP:0001257
OMIM:614833	HP:0000252
OMIM:614833	HP:0002342
OMIM:614833	HP:0002126
OMIM:614833	HP:0007256
OMIM:614833	HP:0001272
OMIM:614833	HP:0001274
OMIM:614833	HP:0006989
OMIM:614833	HP:0004322
OMIM:614833	HP:0004325
OMIM:614833	HP:0001339
OMIM:614833	HP:0001371
OMIM:614833	HP:0002126
OMIM:614833	HP:0001696
OMIM:614833	HP:0000750
OMIM:614863	HP:0001251
OMIM:601616	HP:0000006
OMIM:601616	HP:0011523
OMIM:616947	HP:0000007
OMIM:616947	HP:0000568
OMIM:616947	HP:0007754
OMIM:616947	HP:0000786
OMIM:615277	HP:0000007
OMIM:615277	HP:0007780
OMIM:610717	HP:0003701
OMIM:610717	HP:0003546
OMIM:610717	HP:0009058
OMIM:613702	HP:0000006
OMIM:613702	HP:0002943
OMIM:613702	HP:0000612
OMIM:613702	HP:0030281
OMIM:613702	HP:0000567
OMIM:617831	HP:0000750
OMIM:617831	HP:0001260
OMIM:617831	HP:0002353
OMIM:617831	HP:0002066
OMIM:617831	HP:0002123
OMIM:617831	HP:0001263
OMIM:617831	HP:0001249
OMIM:617831	HP:0001250
OMIM:617831	HP:0001337
OMIM:617831	HP:0000006
OMIM:617831	HP:0200134
OMIM:617831	HP:0000729
OMIM:617831	HP:0001270
OMIM:616794	HP:0000007
OMIM:616794	HP:0001324
OMIM:616794	HP:0001263
OMIM:616794	HP:0002878
OMIM:616794	HP:0003200
OMIM:616794	HP:0001558
OMIM:616794	HP:0002027
OMIM:616794	HP:0012378
OMIM:616794	HP:0001561
OMIM:616794	HP:0004396
OMIM:616794	HP:0004900
OMIM:616794	HP:0011923
OMIM:616794	HP:0008347
OMIM:616794	HP:0003593
OMIM:613094	HP:0000006
OMIM:613094	HP:0000568
OMIM:613094	HP:0010469
OMIM:613094	HP:0000589
OMIM:613094	HP:0100259
OMIM:169400	HP:0000006
OMIM:169400	HP:0002007
OMIM:169400	HP:0000256
OMIM:169400	HP:0001249
OMIM:169400	HP:0001250
OMIM:169400	HP:0001629
OMIM:169400	HP:0002916
OMIM:169400	HP:0003502
OMIM:169400	HP:0001874
OMIM:169400	HP:0010044
OMIM:169400	HP:0010041
OMIM:169400	HP:0010047
OMIM:169400	HP:0001249
OMIM:169400	HP:0009099
OMIM:169400	HP:0002069
OMIM:169400	HP:0000403
OMIM:169400	HP:0000316
OMIM:169400	HP:0005280
OMIM:169400	HP:0001508
OMIM:169400	HP:0000486
OMIM:169400	HP:0000164
OMIM:169400	HP:0000212
OMIM:169400	HP:0001537
OMIM:169400	HP:0009027
OMIM:169400	HP:0001761
OMIM:169400	HP:0006895
OMIM:169400	HP:0002395
OMIM:169400	HP:0001875
OMIM:169400	HP:0001873
OMIM:169400	HP:0002808
OMIM:169400	HP:0009824
OMIM:169400	HP:0000964
OMIM:169400	HP:0001902
OMIM:169400	HP:0009027
OMIM:612563	HP:0000006
OMIM:612563	HP:0001972
OMIM:612563	HP:0005518
OMIM:618728	HP:0000006
OMIM:618728	HP:0003510
OMIM:618728	HP:0008897
OMIM:618728	HP:0002970
OMIM:618728	HP:0002650
OMIM:618728	HP:0000926
OMIM:618728	HP:0003026
OMIM:618728	HP:0003850
OMIM:618728	HP:0030291
OMIM:618728	HP:0002812
OMIM:618728	HP:0003051
OMIM:618728	HP:0006361
OMIM:618728	HP:0001903
OMIM:271400	HP:0032550
OMIM:608809	HP:0011344
OMIM:608809	HP:0002119
OMIM:608809	HP:0007371
OMIM:608809	HP:0006808
OMIM:608809	HP:0002014
OMIM:167210	HP:0012035
OMIM:609460	HP:0000574
OMIM:609460	HP:0002553
OMIM:616867	HP:0002536
OMIM:616867	HP:0002804
OMIM:616867	HP:0000007
OMIM:616867	HP:0003447
OMIM:616867	HP:0001558
OMIM:616867	HP:0001371
OMIM:616867	HP:0001263
OMIM:616867	HP:0005855
OMIM:616867	HP:0002643
OMIM:616867	HP:0001643
OMIM:616867	HP:0001655
OMIM:616867	HP:0003477
OMIM:616867	HP:0001561
OMIM:616867	HP:0002089
OMIM:616867	HP:0002878
OMIM:616867	HP:0003202
OMIM:616867	HP:0007269
OMIM:616867	HP:0001622
OMIM:616867	HP:0006829
OMIM:616867	HP:0001284
OMIM:616867	HP:0001324
OMIM:616867	HP:0002015
OMIM:616867	HP:0003557
OMIM:608266	HP:0000006
OMIM:608266	HP:0001428
OMIM:113450	HP:0000098
OMIM:165300	HP:0000006
OMIM:165300	HP:0000518
OMIM:165300	HP:0000648
OMIM:165300	HP:0002071
OMIM:165300	HP:0001337
OMIM:165300	HP:0007663
OMIM:165300	HP:0000365
OMIM:165300	HP:0000518
OMIM:165300	HP:0000648
OMIM:165300	HP:0000543
OMIM:165300	HP:0000575
OMIM:611553	HP:0000470
OMIM:611553	HP:0001263
OMIM:611553	HP:0004322
OMIM:611553	HP:0000465
OMIM:611553	HP:0000766
OMIM:611553	HP:0001639
OMIM:611553	HP:0001631
OMIM:611553	HP:0001999
OMIM:611553	HP:0000006
OMIM:604173	HP:0000007
OMIM:604173	HP:0011800
OMIM:604173	HP:0001875
OMIM:604173	HP:0007556
OMIM:604173	HP:0001029
OMIM:604173	HP:0000403
OMIM:604173	HP:0006532
OMIM:604173	HP:0011108
OMIM:604173	HP:0004322
OMIM:604173	HP:0001744
OMIM:604173	HP:0003236
OMIM:604173	HP:0001875
OMIM:222448	HP:0000007
OMIM:222448	HP:0003126
OMIM:222448	HP:0000260
OMIM:222448	HP:0000316
OMIM:222448	HP:0000358
OMIM:222448	HP:0000369
OMIM:222448	HP:0000407
OMIM:222448	HP:0005280
OMIM:222448	HP:0000494
OMIM:222448	HP:0000518
OMIM:222448	HP:0000520
OMIM:222448	HP:0000541
OMIM:222448	HP:0000556
OMIM:222448	HP:0011003
OMIM:222448	HP:0000529
OMIM:222448	HP:0000612
OMIM:222448	HP:0000776
OMIM:222448	HP:0000813
OMIM:222448	HP:0001263
OMIM:222448	HP:0001537
OMIM:222448	HP:0001539
OMIM:222448	HP:0001629
OMIM:222448	HP:0002566
OMIM:222448	HP:0003196
OMIM:222448	HP:0005574
OMIM:222448	HP:0100876
OMIM:222448	HP:0009110
OMIM:222448	HP:0007370
OMIM:222448	HP:0000455
OMIM:222448	HP:0001250
OMIM:222448	HP:0007676
OMIM:243800	HP:0000407
OMIM:243800	HP:0000252
OMIM:243800	HP:0004322
OMIM:243800	HP:0003819
OMIM:243800	HP:0002286
OMIM:608133	HP:0000006
OMIM:608133	HP:0000662
OMIM:608133	HP:0007843
OMIM:608133	HP:0000580
OMIM:616816	HP:0000007
OMIM:616816	HP:0001263
OMIM:616816	HP:0000486
OMIM:616816	HP:0006956
OMIM:616816	HP:0001629
OMIM:616816	HP:0002079
OMIM:616816	HP:0000276
OMIM:616816	HP:0000028
OMIM:616816	HP:0000194
OMIM:616816	HP:0000750
OMIM:616816	HP:0003198
OMIM:616816	HP:0006829
OMIM:125250	HP:0000408
OMIM:125250	HP:0001251
OMIM:612423	HP:0003645
OMIM:612423	HP:0000007
OMIM:612423	HP:0001892
OMIM:106210	HP:0031883
OMIM:106210	HP:0001952
OMIM:303600	HP:0002553
OMIM:303600	HP:0000574
OMIM:612291	HP:0002419
OMIM:612291	HP:0000007
OMIM:612291	HP:0001252
OMIM:612291	HP:0001263
OMIM:612291	HP:0000657
OMIM:616827	HP:0000007
OMIM:616827	HP:0003202
OMIM:616827	HP:0008981
OMIM:616827	HP:0030284
OMIM:616827	HP:0001644
OMIM:616827	HP:0002273
OMIM:616827	HP:0000158
OMIM:616827	HP:0001762
OMIM:616827	HP:0003236
OMIM:616827	HP:0011463
OMIM:616827	HP:0006673
OMIM:616749	HP:0004762
OMIM:616749	HP:0011611
OMIM:616749	HP:0001646
OMIM:616749	HP:0001631
OMIM:616749	HP:0001702
OMIM:616749	HP:0001669
OMIM:616749	HP:0012020
OMIM:616749	HP:0011560
OMIM:616749	HP:0001671
OMIM:616749	HP:0001651
OMIM:616749	HP:0011565
OMIM:616749	HP:0004971
OMIM:616749	HP:0000007
OMIM:616749	HP:0011671
OMIM:616749	HP:0030853
OMIM:616749	HP:0001696
OMIM:616854	HP:0002023
OMIM:616854	HP:0001057
OMIM:616854	HP:0001631
OMIM:616854	HP:0000007
OMIM:616854	HP:0000456
OMIM:616854	HP:0000248
OMIM:616854	HP:0000518
OMIM:616854	HP:0003417
OMIM:616854	HP:0000457
OMIM:616854	HP:0010575
OMIM:616854	HP:0006989
OMIM:616854	HP:0002656
OMIM:616854	HP:0001263
OMIM:616854	HP:0002553
OMIM:616854	HP:0000218
OMIM:616854	HP:0000668
OMIM:616854	HP:0008551
OMIM:616854	HP:0011800
OMIM:616854	HP:0001562
OMIM:616854	HP:0003510
OMIM:616854	HP:0000470
OMIM:616854	HP:0000664
OMIM:616854	HP:0008428
OMIM:616854	HP:0000076
OMIM:616006	HP:0012385
OMIM:616006	HP:0005280
OMIM:616006	HP:0000286
OMIM:616006	HP:0012368
OMIM:616006	HP:0001510
OMIM:616006	HP:0000365
OMIM:616006	HP:0000316
OMIM:616006	HP:0002593
OMIM:616006	HP:0040079
OMIM:616006	HP:0001004
OMIM:616006	HP:0008551
OMIM:616006	HP:0000160
OMIM:616006	HP:0005183
OMIM:616006	HP:0006521
OMIM:616006	HP:0001999
OMIM:616006	HP:0002778
OMIM:616006	HP:0000007
OMIM:616006	HP:0000581
OMIM:616006	HP:0001256
OMIM:616006	HP:0001159
OMIM:616006	HP:0000939
OMIM:608654	HP:0000007
OMIM:608654	HP:0007021
OMIM:608654	HP:0002754
OMIM:608654	HP:0006121
OMIM:300354	HP:0012743
OMIM:300354	HP:0001156
OMIM:300354	HP:0008734
OMIM:300354	HP:0002066
OMIM:300354	HP:0000771
OMIM:300354	HP:0001249
OMIM:300354	HP:0001763
OMIM:300354	HP:0001773
OMIM:300354	HP:0000179
OMIM:300354	HP:0001337
OMIM:300354	HP:0001419
OMIM:300354	HP:0001270
OMIM:300354	HP:0000750
OMIM:300354	HP:0001250
OMIM:300354	HP:0000718
OMIM:300354	HP:0008944
OMIM:618003	HP:0001751
OMIM:618003	HP:0000007
OMIM:618003	HP:0000365
OMIM:618003	HP:0000505
OMIM:618003	HP:0000407
OMIM:618003	HP:0000479
OMIM:259440	HP:0000007
OMIM:259440	HP:0002650
OMIM:259440	HP:0003023
OMIM:259440	HP:0000923
OMIM:259440	HP:0005474
OMIM:259440	HP:0006385
OMIM:259440	HP:0000926
OMIM:189500	HP:0001792
OMIM:189500	HP:0008070
OMIM:189500	HP:0002213
OMIM:617808	HP:0001999
OMIM:617808	HP:0000739
OMIM:617808	HP:0100702
OMIM:617808	HP:0001631
OMIM:617808	HP:0007018
OMIM:617808	HP:0000006
OMIM:617808	HP:0000175
OMIM:617808	HP:0000405
OMIM:617808	HP:0002019
OMIM:617808	HP:0009110
OMIM:617808	HP:0000494
OMIM:617808	HP:0000286
OMIM:617808	HP:0002007
OMIM:617808	HP:0002020
OMIM:617808	HP:0001263
OMIM:617808	HP:0002705
OMIM:617808	HP:0002751
OMIM:617808	HP:0000368
OMIM:617808	HP:0000347
OMIM:617808	HP:0012758
OMIM:617808	HP:0000767
OMIM:617808	HP:0006970
OMIM:617808	HP:0001357
OMIM:617808	HP:0000278
OMIM:617808	HP:0001250
OMIM:617808	HP:0004322
OMIM:617808	HP:0000733
OMIM:617808	HP:0100033
OMIM:617808	HP:0002645
OMIM:300143	HP:0001419
OMIM:300143	HP:0000664
OMIM:300143	HP:0001250
OMIM:300143	HP:0000303
OMIM:300143	HP:0001382
OMIM:300143	HP:0002342
OMIM:300143	HP:0001611
OMIM:300143	HP:0000053
OMIM:300143	HP:0100710
OMIM:300143	HP:0100710
OMIM:300143	HP:0000486
OMIM:615402	HP:0000006
OMIM:615402	HP:0001034
OMIM:615402	HP:0020073
OMIM:613399	HP:0003002
OMIM:613399	HP:0025318
OMIM:618406	HP:0002591
OMIM:618406	HP:0000098
OMIM:618406	HP:0011001
OMIM:618406	HP:0001513
OMIM:618406	HP:0000842
OMIM:618406	HP:0000006
OMIM:618406	HP:0000007
OMIM:605282	HP:0011087
OMIM:605282	HP:0001159
OMIM:605282	HP:0000691
OMIM:605282	HP:0001234
OMIM:605282	HP:0030084
OMIM:605282	HP:0008619
OMIM:605282	HP:0000007
OMIM:605282	HP:0001357
OMIM:605282	HP:0000316
OMIM:605282	HP:0001263
OMIM:118200	HP:0002751
OMIM:118200	HP:0003621
OMIM:118200	HP:0003693
OMIM:118200	HP:0011096
OMIM:616740	HP:0000007
OMIM:616740	HP:0002028
OMIM:616740	HP:0005425
OMIM:616740	HP:0001287
OMIM:616740	HP:0100806
OMIM:616740	HP:0000509
OMIM:616740	HP:0001508
OMIM:616740	HP:0004854
OMIM:616740	HP:0001875
OMIM:616740	HP:0001903
OMIM:610713	HP:0011927
OMIM:610713	HP:0012385
OMIM:610713	HP:0012165
OMIM:610713	HP:0009803
OMIM:610713	HP:0006101
OMIM:610713	HP:0001159
OMIM:610713	HP:0001156
OMIM:308830	HP:0000252
OMIM:308830	HP:0001417
OMIM:308830	HP:0003819
OMIM:308830	HP:0003510
OMIM:308830	HP:0002059
OMIM:308830	HP:0002298
OMIM:308830	HP:0007439
OMIM:308830	HP:0003510
OMIM:308830	HP:0002223
OMIM:308830	HP:0000561
OMIM:614089	HP:0000006
OMIM:614089	HP:0001684
OMIM:140850	HP:0410276
OMIM:140850	HP:0010309
OMIM:140850	HP:0001680
OMIM:140850	HP:0012020
OMIM:607101	HP:0000007
OMIM:607101	HP:0001730
OMIM:257960	HP:0006349
OMIM:257960	HP:0002209
OMIM:257960	HP:0002215
OMIM:257960	HP:0002225
OMIM:257960	HP:0005338
OMIM:239711	HP:0000581
OMIM:239711	HP:0011659
OMIM:613406	HP:0003745
OMIM:613406	HP:0001249
OMIM:613406	HP:0001999
OMIM:613406	HP:0000750
OMIM:613406	HP:0002376
OMIM:613406	HP:0100024
OMIM:613406	HP:0000752
OMIM:613406	HP:0000718
OMIM:613406	HP:0002360
OMIM:613406	HP:0001518
OMIM:613406	HP:0001510
OMIM:613406	HP:0001513
OMIM:613406	HP:0000252
OMIM:613406	HP:0009890
OMIM:613406	HP:0000276
OMIM:613406	HP:0000316
OMIM:613406	HP:0010747
OMIM:613406	HP:0000286
OMIM:613406	HP:0000179
OMIM:613406	HP:0000233
OMIM:613406	HP:0000687
OMIM:613406	HP:0000356
OMIM:613406	HP:0000324
OMIM:613406	HP:0000494
OMIM:613406	HP:0000582
OMIM:613406	HP:0000348
OMIM:613406	HP:0000490
OMIM:613406	HP:0000431
OMIM:613406	HP:0000463
OMIM:613406	HP:0000454
OMIM:613406	HP:0000430
OMIM:613406	HP:0000422
OMIM:613406	HP:0000319
OMIM:613406	HP:0000160
OMIM:613406	HP:0000218
OMIM:613406	HP:0000478
OMIM:613406	HP:0000639
OMIM:613406	HP:0000486
OMIM:613406	HP:0000540
OMIM:613406	HP:0000568
OMIM:613406	HP:0009916
OMIM:613406	HP:0000612
OMIM:613406	HP:0001167
OMIM:613406	HP:0000954
OMIM:613406	HP:0001770
OMIM:613406	HP:0009466
OMIM:613406	HP:0001166
OMIM:613406	HP:0001156
OMIM:613406	HP:0001172
OMIM:613406	HP:0004279
OMIM:613406	HP:0009623
OMIM:613406	HP:0002011
OMIM:613406	HP:0006989
OMIM:613406	HP:0001252
OMIM:613406	HP:0000078
OMIM:613406	HP:0000047
OMIM:613406	HP:0000054
OMIM:613406	HP:0000028
OMIM:613406	HP:0002650
OMIM:613406	HP:0001388
OMIM:613406	HP:0000765
OMIM:613406	HP:0001561
OMIM:613406	HP:0002719
OMIM:613406	HP:0001608
OMIM:613406	HP:0000776
OMIM:613406	HP:0000023
OMIM:613406	HP:0000824
OMIM:613406	HP:0002589
OMIM:613406	HP:0000365
OMIM:613406	HP:0000957
OMIM:613406	HP:0030680
OMIM:613406	HP:0008872
OMIM:613406	HP:0000717
OMIM:613406	HP:0000343
OMIM:613406	HP:0000275
OMIM:603546	HP:0010582
OMIM:264800	HP:0004943
OMIM:264800	HP:0001681
OMIM:264800	HP:0001102
OMIM:264800	HP:0000007
OMIM:264800	HP:0011506
OMIM:264800	HP:0025115
OMIM:264800	HP:0001635
OMIM:264800	HP:0001677
OMIM:264800	HP:0000973
OMIM:264800	HP:0045051
OMIM:264800	HP:0002239
OMIM:264800	HP:0000822
OMIM:264800	HP:0004417
OMIM:264800	HP:0004417
OMIM:264800	HP:0000608
OMIM:264800	HP:0001718
OMIM:264800	HP:0001634
OMIM:264800	HP:0001634
OMIM:264800	HP:0012426
OMIM:264800	HP:0007663
OMIM:264800	HP:0100817
OMIM:264800	HP:0001723
OMIM:264800	HP:0000573
OMIM:264800	HP:0001297
OMIM:264800	HP:0001297
OMIM:264800	HP:0000505
OMIM:264800	HP:0032553
OMIM:264800	HP:0025507
OMIM:250410	HP:0000007
OMIM:250410	HP:0001156
OMIM:250410	HP:0001363
OMIM:250410	HP:0000750
OMIM:250410	HP:0000494
OMIM:250410	HP:0011968
OMIM:250410	HP:0002007
OMIM:250410	HP:0001263
OMIM:250410	HP:0000085
OMIM:250410	HP:0001249
OMIM:250410	HP:0000369
OMIM:250410	HP:0000256
OMIM:250410	HP:0000400
OMIM:250410	HP:0000347
OMIM:250410	HP:0025356
OMIM:250410	HP:0000107
OMIM:250410	HP:0000510
OMIM:250410	HP:0009882
OMIM:250410	HP:0010049
OMIM:250410	HP:0004322
OMIM:250410	HP:0001792
OMIM:250410	HP:0000430
OMIM:250410	HP:0001629
OMIM:250410	HP:0000546
OMIM:250410	HP:0000662
OMIM:250410	HP:0000957
OMIM:250410	HP:0009890
OMIM:250410	HP:0008070
OMIM:250410	HP:0012471
OMIM:250410	HP:0025159
OMIM:250410	HP:0031936
OMIM:250410	HP:0010761
OMIM:180849	HP:0000006
OMIM:180849	HP:0000028
OMIM:180849	HP:0000047
OMIM:180849	HP:0000049
OMIM:180849	HP:0000218
OMIM:180849	HP:0000347
OMIM:180849	HP:0000252
OMIM:180849	HP:0002007
OMIM:180849	HP:0000260
OMIM:180849	HP:0000270
OMIM:180849	HP:0000286
OMIM:180849	HP:0000294
OMIM:180849	HP:0000327
OMIM:180849	HP:0000365
OMIM:180849	HP:0000369
OMIM:180849	HP:0000377
OMIM:180849	HP:0000431
OMIM:180849	HP:0000444
OMIM:180849	HP:0000486
OMIM:180849	HP:0000494
OMIM:180849	HP:0000501
OMIM:180849	HP:0000508
OMIM:180849	HP:0000518
OMIM:180849	HP:0000527
OMIM:180849	HP:0000574
OMIM:180849	HP:0000579
OMIM:180849	HP:0000589
OMIM:180849	HP:0000490
OMIM:180849	HP:0000736
OMIM:180849	HP:0001007
OMIM:180849	HP:0001159
OMIM:180849	HP:0010442
OMIM:180849	HP:0001212
OMIM:180849	HP:0001249
OMIM:180849	HP:0001250
OMIM:180849	HP:0001252
OMIM:180849	HP:0001274
OMIM:180849	HP:0001347
OMIM:180849	HP:0004322
OMIM:180849	HP:0001510
OMIM:180849	HP:0002553
OMIM:180849	HP:0001629
OMIM:180849	HP:0001631
OMIM:180849	HP:0001643
OMIM:180849	HP:0001763
OMIM:180849	HP:0009765
